0.0 0.0 0.0 26.35 0.0 0.0 9.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.89 3.83 35.98 0.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 2.5 23.46 34.45 0.0 7.79 0.0 0.0 0.0 23.96 0.0 0.0 15.38 1.83 0.0 0.0 5.16 1.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 10.35 5.14 1.26 0.0 8.34 1.41 31.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.32 20.65 30.98 14.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.14 7.3 0.0 0.0 0.0 0.0 0.0 0.0 39.6 0.0 0.0 0.0 0.0 0.0 0.0 7.72 8.97 0.0 0.0 0.0 0.0 0.0
24.39 4.06 76.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.32 6.48 0.0 34.09 0.0 0.58 0.0 0.0 0.0 0.0 0.0 0.0 23.37 1.77 13.47 0.0 0.0 0.0
3.15 7.99 0.0 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.42 29.46 16.06 14.3 0.0 14.84 16.31 76.32 0.0 0.0 0.0 8.31 28.8 0.0 0.0 0.0 0.0 53.44 42.08
0.0 2.61 3.66 0.0 0.0 4.6 0.86 13.82 38.99 76.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 5.14 0.57 2.94 0.0 45.75 10.9 0.22 12.88 0.0 12.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.22 20.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 37.45 17.83 0.0 0.0 0.0 24.24 4.05 0.0 0.0 16.56 76.32 0.0 2.67 76.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.29 12.3 0.0 0.0 0.0 0.0 1.39 14.57
0.0 59.69 45.49 18.18 76.32 3.48 0.0 0.0 0.0 1.55 4.32 47.91 76.32 0.0 0.0 0.0 0.0 9.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
18.38 0.0 0.0 0.0 0.0 0.0 56.76 15.92 14.5 5.01 2.89 8.87 0.0 0.0 0.0 0.27 32.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.04 0.24 0.0 0.0
1.16 3.97 0.0 19.99 9.93 1.62 0.0 0.0 0.0 0.0 7.91 6.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.17 13.69 1.03 36.93 2.75
0.0 2.83 0.0 1.57 9.24 0.0 0.31 2.7 9.38 45.09 76.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.83 1.63 9.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 9.7 4.66 8.09 0.0 0.0 0.0 1.83 3.36 1.72 68.92 1.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.71 0.0 0.0 0.0 0.0 0.0 76.32 35.54
0.0 0.0 2.71 0.0 17.76 41.81 3.44 0.0 0.0 8.36 0.0 0.0 0.0 0.0 8.67 23.11 0.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.58 18.12 0.0 1.15 0.0 0.0 17.5 2.82 14.2 2.99 0.0 25.15 2.67 0.0 0.61 44.71 76.32 0.0 0.0 0.0 0.0 0.0 0.0 2.68 14.68 1.36 4.56 20.72 0.0 0.0
0.77 28.27 0.0 0.0 0.0 21.48 2.6 46.58 61.87 0.0 33.12 2.97 0.95 8.34 0.0 0.0 0.0 0.0 0.0 16.31 24.58 0.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 25.94 4.63 0.0 0.56 7.47 0.95 0.0 0.0 21.58 0.0 3.08 1.02 0.0 6.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.16 20.01 0.0 0.0 0.0 1.96
0.0 0.0 9.74 75.8 6.77 0.27 3.74 0.0 0.0 17.69 0.2 55.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.65 0.0 0.0 0.0 0.0 7.88 0.0 0.0 0.0 0.0 0.0
0.0 1.23 34.93 9.54 5.51 19.64 2.26 25.69 0.0 25.45 32.47 0.0 0.0 0.0 0.0 0.0 0.0 5.31 16.18 2.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.57 13.4 12.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.36 3.97 43.26 0.0 47.53 37.32 0.0 0.0 76.32 0.0 0.0 0.0 0.0 0.0 0.0 4.98 6.84 0.0 0.0
0.0 0.0 0.0 0.0 0.0 5.0 42.45 5.65 5.12 27.87 0.0 8.17 13.61 76.32 30.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.78 6.16 0.0 48.23 14.27 8.94 8.25 10.93
0.0 0.0 30.75 43.19 37.15 11.78 3.77 0.44 17.18 41.37 0.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.26
2.99 6.43 0.0 11.65 0.0 21.15 0.42 4.03 0.0 0.0 0.0 5.59 19.42 3.62 23.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.76 66.85 0.0 0.0
0.0 0.0 0.0 0.0 0.0 7.67 28.12 16.78 9.78 0.0 0.0 0.0 0.0 11.83 5.54 0.0 0.0 0.0 0.0 0.0 0.0 9.63 0.0 0.0 0.0 0.0 0.0 11.33 9.26 0.0
0.0 10.22 10.18 4.42 0.0 0.0 76.32 3.83 16.22 5.64 5.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.49 64.41 5.67 0.0 1.42 0.0 0.0 0.0 0.0
18.2 0.95 76.32 0.0 15.62 9.34 0.0 0.0 29.37 76.32 0.74 8.27 0.0 0.0 0.0 1.07 0.0 0.0 0.0 0.0 0.0 0.0 5.35 0.0 0.0 0.0 0.0 0.0 0.0 1.75
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.1 6.44 9.13 0.94 0.0 0.0 0.0 76.32 6.72 0.0 8.34 0.0 1.71 0.0 0.98 0.0 0.0 19.94 9.5 13.16 0.0 0.0
0.0 0.0 2.56 17.58 12.17 0.0 0.0 76.32 0.0 0.0 15.55 6.11 17.74 0.0 6.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.97 16.24 1.06 0.0 0.0 0.0 0.0 0.0
0.0 1.94 0.0 0.0 5.94 24.41 7.42 56.02 2.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.84 6.16 0.0 9.5 0.0 8.75 0.0 5.82 0.0 0.0 0.0 0.0 18.94 0.77 2.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.13 7.15 6.86 0.0 0.0 0.0 0.0 0.0
10.72 1.37 15.19 0.0 0.0 0.0 0.0 0.0 0.0 9.09 0.0 1.36 3.77 3.07 5.16 0.0 8.88 0.0 0.0 0.0 0.0 0.0 0.0 47.29 31.32 0.0 1.73 0.0 0.0 2.2
22.62 17.73 10.22 0.0 2.43 76.32 0.0 2.95 55.88 1.38 0.0 0.0 0.0 0.0 0.0 2.12 2.41 73.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 16.28 2.99 15.19 41.46 0.0 0.0 0.0 0.0 4.57 0.0 0.0 0.0 5.86 4.48 0.0 0.0 0.0 0.0 0.0 7.35 0.0 0.0 0.0 0.0
49.72 11.69 30.29 26.0 0.0 0.0 12.03 22.87 3.61 0.0 0.0 0.0 0.0 3.01 15.88 6.08 0.0 0.0 0.0 0.0 14.39 5.49 18.68 7.43 0.0 0.0 0.0 0.0 0.0 12.02
0.0 0.0 0.0 2.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.1 1.93 0.0 18.25 39.97 0.0 0.0 0.0 2.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40.91
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.31 0.0 0.0 30.13 0.0 0.0 0.17 23.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.72 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.8 2.04 0.0 0.0 0.0 0.0 3.65 8.82 0.0 0.0 10.06 2.37 0.0 0.0 0.0 3.42 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.34 1.41 18.09 3.97 0.0 0.0 5.89 0.0 0.0 0.0 0.0 5.36 0.0 23.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 12.73 0.0 0.0 2.21 0.0 0.0 0.0 0.0 0.0 0.0 9.21 1.79 56.28 0.0 0.0 0.0 0.0 7.89 31.24 15.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 4.85 8.01 1.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.17 0.59 32.91 27.84 0.0 0.0 8.28 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 9.51 1.36 1.84 4.43 0.0 0.0 3.6 2.09 76.32 1.54 0.0 0.0 0.0 0.0 0.0 2.84 11.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
